,vib_max,vib_min,vib_cur,accumulativeprofit,mins_mean_30,mins_ratio,cur_price,beginyear
SH601231,0.197856553998,0.00761904761905,0.0296296296296,2.55981179288,8.955,1.52317141262,13.64,2012
SH603612,0.143277867766,0.0,0.0393078402051,4.28045650629,33.1886666667,1.46254745596,48.54,2017
SH603535,0.192910447761,0.0,0.0231935771632,1.04275552323,22.551,1.01015476032,22.78,2017
SZ000672,0.223776223776,0.0,0.0491551459293,1.80957545114,4.60166666667,2.88373777617,13.27,2013
SZ300062,0.222222222222,0.0,0.0302013422819,0.741336828398,5.86566666667,1.03313064727,6.06,2010
SZ000800,0.218003674219,0.0,0.0278035217794,2.78161403743,2.45233333333,4.42028000544,10.84,2000
SZ000953,0.223350253807,0.0,0.0571428571429,2.12142597782,2.35333333333,3.68838526912,8.68,2000
SZ000040,0.205128205128,0.0,0.028192371476,1.76023813116,1.792,6.90848214286,12.38,2000
SZ300193,0.210483870968,0.00564971751412,0.026075619296,0.701669464808,7.203,1.0856587533,7.82,2011
SZ002637,0.22199899548,0.0,0.0235426008969,0.933080484245,8.771,1.03180937179,9.05,2011
SH601212,0.196261682243,0.0,0.0239316239316,1.92157951703,5.34533333333,1.11312047892,5.95,2017
SH600959,0.222158766419,0.0,0.0105540897098,1.27558348589,7.75333333333,0.982803095443,7.62,2015
SZ002152,0.228985507246,0.0,0.0215633423181,1.41907630713,6.69533333333,1.11122174649,7.44,2007
SZ000889,0.208853575482,0.0,0.0365671641791,1.42000423101,2.1,6.54761904762,13.75,2000
SH600200,0.215189873418,0.0,0.0117073170732,4.03248350693,2.08266666667,4.95518565941,10.32,2000
SH600208,0.22090729783,0.0,0.0345572354212,1.34118996105,2.054,2.32716650438,4.78,2000
SZ002096,0.2223579719,0.0,0.0324324324324,2.17898953425,6.093,1.252256688,7.63,2006
SZ002490,0.222222222222,0.0,0.0288248337029,0.458356351712,4.29866666667,1.07009925558,4.6,2010
SZ000597,0.218009478673,0.0,0.016,1.97369266147,2.40866666667,4.19319125381,10.1,2000
SZ002649,0.194157825897,0.0,0.0408163265306,2.66267121507,9.816,1.17970660147,11.58,2012
SZ300144,0.188911704312,0.0,0.0246478873239,2.51291040593,11.69,1.71856287425,20.09,2010
SZ002242,0.222732491389,0.0,0.0187606594656,1.54071157176,6.06766666667,2.93358237653,17.8,2008
SH600105,0.217948717949,0.0,0.0333333333333,1.42280088182,2.96333333333,1.94375703037,5.76,2000
SH600249,0.290279627164,0.0,0.06875,1.07583822834,4.30166666667,1.52266563348,6.55,2004
SZ000718,0.232727272727,0.0,0.0167865707434,0.870419439486,0.850666666667,4.96081504702,4.22,2000
SZ300352,0.213149978513,0.0,0.0479616306954,2.7240954441,3.871,1.09790751744,4.25,2012
SZ000922,0.221680876979,0.0,0.0506155950752,1.28875884983,1.87266666667,4.09042363831,7.66,2000
SH600198,0.222451790634,0.0,0.02375,0.38101793393,4.15366666667,1.94286172859,8.07,2000
SZ300718,0.200269420745,0.0,0.0214708785785,1.53159284621,35.7286666667,1.14557871364,40.93,2017
SZ002173,0.252915694768,0.0,0.0166666666667,0.955361186743,6.65333333333,1.81713426854,12.09,2007
SZ002264,0.205198358413,0.0,0.0591397849462,1.44177313605,4.61666666667,2.13357400722,9.85,2008
SZ002522,0.219680464779,0.0,0.0405549626467,2.0597396298,6.84633333333,1.4036710648,9.61,2010
SZ000631,1.17543859649,0.0,0.0193236714976,0.769137847364,3.77433333333,1.09688245165,4.14,2009
SH603106,0.178581765557,0.0,0.0340136054422,1.33432526454,20.8283333333,1.09130191246,22.73,2017
SH600817,0.501165501166,0.0,0.0223166843783,1.27013793231,1.667,5.75284943011,9.59,2000
SZ002667,0.190050307434,0.0,0.020999275887,1.14863745539,13.2746666667,1.06217356368,14.1,2012
SZ000688,0.2,0.0,0.00411522633745,1.13634860999,4.87933333333,2.00027326137,9.76,2013
SZ002164,0.194112235511,0.0,0.0229007633588,0.765204633829,3.36933333333,2.35951721409,7.95,2007
SZ300663,0.200688073394,0.0,0.0232142857143,2.6898753849,19.1256666667,1.46818411559,28.08,2017
SZ002095,0.470311027333,0.0,0.0410245730945,4.0786581234,9.59133333333,5.05664836311,48.5,2006
SZ300672,0.199410609037,0.0,0.0769998336937,5.1661931619,25.062,2.5117708084,62.95,2017
SH600449,0.222395023328,0.0,0.0263157894737,5.67708683538,3.85533333333,3.18779180356,12.29,2003
SZ002901,0.20043258832,0.0,0.0277695716396,2.07463481245,28.239,1.21604872694,34.34,2017
SZ000507,0.222873900293,0.0,0.0236559139785,2.95804714409,2.957,3.16198850186,9.35,2000
SZ002480,0.220243673852,0.0,0.0462833099579,0.678746833922,6.499,1.14325280812,7.43,2010
SH600058,0.21651889874,0.0,0.014245014245,2.6612775893,5.464,1.95095168375,10.66,2000
SZ300445,0.222222222222,0.0,0.0204081632653,2.2337403763,13.9803333333,1.03574068334,14.48,2015
SH600769,0.222503160556,0.0,0.0432330827068,0.855621131839,2.23766666667,2.44897959184,5.48,2000
SH603227,0.222222222222,0.0,0.0269230769231,1.38477913757,5.22866666667,1.01364273875,5.3,2015
SH600576,0.223270440252,0.0,0.0185185185185,1.43198389022,2.76833333333,2.3552077062,6.52,2003
SZ300304,0.219219219219,0.0,0.0385208012327,2.33444939653,6.37633333333,1.04605572691,6.67,2012
SH600585,0.19902676399,0.00427611484423,0.0516819571865,22.4944412495,6.215,5.29525341915,32.91,2002
SZ002740,0.199848254932,0.0,0.0290771175727,0.988193738654,7.66433333333,1.04379593789,8.0,2015
SZ002875,0.149819927971,0.0,0.0416487762988,0.982867613167,23.1156666667,1.03522863282,23.93,2017
SZ002416,0.212814645309,0.0,0.0224466891134,0.526157247042,5.142,1.73667833528,8.93,2010
SZ000839,0.190511489993,0.0,0.0247395833333,3.15293982364,5.386,1.42591904939,7.68,2000
SZ300676,0.19975565058,0.0,0.0298899755501,8.46460785695,75.6473333333,2.18699050859,165.44,2017
SH600326,0.30081300813,0.0,0.0188679245283,2.71016200854,2.773,3.28525063109,9.11,2001
SH600166,0.197324414716,0.004,0.0114503816794,1.72715758665,2.49066666667,1.05192719486,2.62,2000
SZ000529,0.273307790549,0.0,0.0919175911252,0.948193077031,4.96,1.3689516129,6.79,2009
SH600620,0.221351616063,0.0,0.028636884307,2.38739327839,2.25933333333,3.88610209501,8.78,2000
SZ300606,0.200398803589,0.0,0.0332648870637,2.07489886282,21.8433333333,1.15183885243,25.16,2017
SZ002306,0.179916317992,0.0,0.0212201591512,0.519883901543,3.25266666667,1.16827218692,3.8,2009
SZ000570,0.222222222222,0.0,0.0155642023346,1.15094418702,2.702,1.91339748335,5.17,2000
SH601880,0.208791208791,0.0,0.015503875969,1.03020293427,2.23433333333,1.16813367149,2.61,2010
SZ300121,0.225849433711,0.0,0.0208333333333,2.56160256683,7.40333333333,1.90319675822,14.09,2010
SZ000559,0.222116301239,0.0,0.0168161434978,10.7205689338,2.79666666667,3.21096543504,8.98,2000
SH600792,0.22061482821,0.0,0.0287206266319,2.01066944086,3.85733333333,1.00328378845,3.87,2000
SZ300201,0.222428174235,0.0,0.0200333889816,2.96831014821,4.046,1.48541769649,6.01,2011
SH601969,0.221864951768,0.0,0.0316368638239,0.515529470643,7.52566666667,0.980644018249,7.38,2014
SH600720,0.222222222222,0.0,0.0442477876106,6.54700014932,1.80433333333,6.29595418437,11.36,2000
SZ300077,0.218214285714,0.0,0.026284348865,0.279554582806,8.063,1.05047748977,8.47,2010
SZ002579,0.221793635487,0.0,0.0293772032902,1.97638040225,4.99466666667,1.72584089696,8.62,2011
SZ002127,0.222421524664,0.0,0.0551948051948,4.43670094039,3.222,4.9286157666,15.88,2007
SZ300616,0.19993866912,0.0,0.0345861655338,2.59019417671,119.908666667,1.69387255856,203.11,2017
SH603701,0.169064748201,0.0,0.0261127596439,1.27414435593,16.4636666667,1.04229515499,17.16,2016
SZ300406,0.222222222222,0.0,0.0219496449322,3.10460374382,14.4126666667,1.09487025302,15.78,2014
SZ300027,0.44385026738,0.0,0.0432098765432,2.31129288066,8.056,1.25868917577,10.14,2009
SZ002358,0.221843003413,0.0,0.0276308054086,4.91539602667,11.2833333333,1.53855243722,17.36,2010
SZ002766,0.222686879247,0.0,0.0441910192445,2.65433996028,12.7266666667,1.13541121006,14.45,2015
SH601118,0.301052631579,0.0,0.093984962406,0.517587413248,4.251,1.2773465067,5.43,2011
SZ300319,0.220387652548,0.0,0.0599721059972,3.96378773949,6.51333333333,1.10235414534,7.18,2012
SH600697,0.194810718843,0.00389441800087,0.0135135135135,3.38245508124,4.44366666667,5.49771209962,24.43,2000
SH600816,0.222222222222,0.0,0.0213438735178,7.77510310806,2.13833333333,5.97194076383,12.77,2000
SZ300213,0.222442899702,0.0,0.103620474407,2.54719599247,7.16866666667,1.23314423882,8.84,2011
SZ002708,0.222222222222,0.0,0.0260869565217,1.15526844625,5.52,1.04528985507,5.77,2014
SZ300230,0.221859706362,0.0,0.032967032967,3.37550103988,5.78533333333,2.39917031574,13.88,2011
SZ002697,0.179141104294,0.0,0.0272572402044,2.11301655435,5.35,1.12336448598,6.01,2012
SZ000880,0.59,0.0,0.032502708559,0.397444973735,1.76266666667,5.29878971256,9.34,2000
SH600851,0.221962616822,0.0,0.0124888492417,3.15750717027,2.504,4.4928115016,11.25,2000
SZ002521,0.201941747573,0.0,0.0184757505774,0.668165265184,7.43,1.18573351279,8.81,2010
SZ002296,0.173002754821,0.0,0.0271428571429,1.15767536408,6.497,1.08973372326,7.08,2009
SH601028,0.221954161641,0.0,0.0241254523522,1.52069269253,6.26433333333,1.34571382962,8.43,2011
SH603389,0.2,0.0,0.0584532374101,1.02506084563,10.8306666667,1.06087652345,11.49,2016
SZ300696,0.199925539836,0.0,0.0829571106095,1.74534445897,48.5256666667,1.1540284523,56.0,2017
SH603305,0.19985196151,0.0,0.0634081902246,1.9288837937,26.8526666667,1.1645025944,31.27,2017
SH600537,0.221350078493,0.0,0.0181405895692,1.15674781243,2.69766666667,1.64215989126,4.43,2003
SZ300722,0.141673141673,0.0,0.0548780487805,2.62780594259,26.705,1.27429320352,34.03,2017
SZ002140,0.211413043478,0.0,0.0334486735871,1.28852425787,8.62966666667,1.02553207926,8.85,2007
SH600838,0.221476510067,0.0,0.019209039548,1.22830986114,2.28133333333,3.89684395091,8.89,2000
SH600595,0.222464558342,0.0,0.0136054421769,2.49988148051,3.26566666667,1.35653771563,4.43,2002
SZ002203,0.185,0.0,0.021978021978,1.06851603247,5.59366666667,1.63399082295,9.14,2008
SZ000735,0.210950080515,0.0,0.103990326481,2.32733941605,1.62433333333,5.25138518367,8.53,2000
SH600009,0.152771715408,0.00400801603206,0.0305327868852,11.8564197459,8.05166666667,6.2272821362,50.14,2000
SH600779,0.197572815534,0.0,0.034103410341,5.52074261139,3.504,13.1392694064,46.04,2000
SZ002291,0.221136767318,0.0,0.0577223088924,0.473649315557,5.052,1.33214568488,6.73,2009
SZ002360,0.212003117693,0.0,0.0249609984399,1.00566583295,5.50566666667,1.18605073561,6.53,2010
SH600562,0.222194513716,0.0,0.0545094152626,5.85259520909,3.747,5.57779556979,20.9,2003
SH600560,0.221818181818,0.0,0.133741258741,1.80642872104,4.831,2.68474435935,12.97,2002
SZ002596,0.29527739569,0.0,0.131984585742,2.30674991379,8.48466666667,1.29645635264,11.0,2011
SZ300515,0.200389105058,0.0,0.0329138431752,1.65608967998,10.1303333333,1.02661972294,10.4,2016
SH600248,0.228654124457,0.0,0.0132325141777,2.13900042452,5.17733333333,1.03141900592,5.34,2008
SZ300690,0.200051894136,0.0,0.0416666666667,1.18978094707,48.449,1.13748477781,55.11,2017
SZ300298,0.219055056619,0.0,0.0547945205479,3.19072172219,17.7786666667,1.29481025949,23.02,2012
SZ002196,0.25486074619,0.0,0.0258064516129,1.13287830253,5.88633333333,1.59691941786,9.4,2007
SH600162,0.222033898305,0.0,0.0155763239875,1.65894323412,2.36933333333,1.36747326956,3.24,2000
SH601018,0.205504587156,0.00387596899225,0.00754716981132,1.38354914699,2.03866666667,2.61445389143,5.33,2010
SZ002716,0.200348432056,0.0,0.0341488277268,2.27906611576,8.553,2.33719162867,19.99,2014
SZ300511,0.129551227773,0.0,0.0205128205128,1.45728364093,19.3176666667,1.21339706314,23.44,2016
SH600651,0.219421793921,0.0,0.0298342541436,2.90546688056,4.17733333333,2.17124162145,9.07,2000
SZ002338,0.221920668058,0.00700934579439,0.0356255178128,0.77387238951,11.5933333333,1.06526739505,12.35,2010
SH600823,0.222135619641,0.0,0.0236686390533,4.36641607643,3.333,1.52715271527,5.09,2000
SH600836,0.222442899702,0.0,0.019801980198,2.9793267221,3.792,1.33966244726,5.08,2000
SH601222,0.21377672209,0.0,0.0406091370558,1.62984708525,6.87233333333,1.15099189989,7.91,2011
SH600527,0.220502901354,0.0,0.0178571428571,5.56843734613,2.97233333333,1.71582370752,5.1,2003
SH603615,0.200199203187,0.0,0.0299500831947,1.02853841812,11.8213333333,1.03879990977,12.28,2017
SZ002497,0.189473684211,0.0,0.0496350364964,2.52555082542,5.74066666667,2.45616072465,14.1,2010
SZ300440,0.222311882187,0.0,0.101973684211,1.13037056276,8.63066666667,1.10188475205,9.51,2015
SZ000613,0.21186440678,0.0,0.132989690722,1.38047187422,1.07333333333,9.23291925466,9.91,2000
SZ002679,0.222222222222,0.0,0.0234914785813,1.92202962639,10.026,2.17534410533,21.81,2012
SZ300556,0.2,0.0,0.137228862328,3.09145281213,16.619,1.47120765389,24.45,2016
SH600714,0.220125786164,0.0,0.0198511166253,1.35048009055,3.61066666667,2.25166174298,8.13,2000
SH603339,0.151067696502,0.0,0.0135379061372,1.45243568956,20.6276666667,1.0805875604,22.29,2016
SH601789,0.172222222222,0.0,0.0201511335013,0.736600264533,3.96933333333,1.01528384279,4.03,2011
SH603008,0.221786064769,0.0,0.0252941176471,2.19596773139,5.87433333333,2.96033592464,17.39,2012
SH600275,0.224175824176,0.0,0.016393442623,0.591832339879,1.363,3.58767424798,4.89,2000
SZ002230,0.222533240028,0.0,0.0393726515275,19.5318208105,16.165,3.90040210331,63.05,2008
SZ002544,0.222376169034,0.0,0.0486787204451,3.38715283762,8.405,1.77037477692,14.88,2011
SH600561,0.223115577889,0.0,0.0298879202989,1.17279670803,3.53933333333,2.30551893012,8.16,2002
SZ002169,0.219862227325,0.0,0.0229166666667,1.10518604117,4.18533333333,1.15880853775,4.85,2007
SZ002269,0.23046875,0.0,0.0343642611684,0.404622937155,2.89866666667,1.02115915363,2.96,2008
SZ300224,0.222608695652,0.0,0.0321428571429,1.72636775248,7.75766666667,1.10858075882,8.6,2011
SZ002526,0.209862385321,0.0,0.0274914089347,0.381556353839,4.88433333333,1.19156486726,5.82,2010
SZ000938,0.197415730337,0.0,0.0481146304676,3.6465594536,6.58133333333,10.3656807131,68.22,2000
SZ300449,0.222212416714,0.0,0.0331161780673,1.43415334117,18.408,1.02835723598,18.93,2015
SZ002571,0.169040835708,0.0,0.0330123796424,0.994602471278,6.56933333333,1.12796833773,7.41,2011
SZ002714,0.2225,0.0,0.066455026455,5.65910702102,23.501,2.01480788052,47.35,2014
SZ300691,0.2,0.0,0.0538856875876,2.86552408665,46.568,1.40654526714,65.5,2017
SZ300498,0.355993491231,0.00387481371088,0.0485908649174,0.584699229375,20.7096666667,1.01015628772,20.92,2015
SZ300288,0.221555555556,0.0,0.0521885521886,4.00158052388,22.5553333333,1.09198120179,24.63,2012
SZ300209,0.222784810127,0.0,0.0444078947368,1.96895104711,8.60733333333,2.19696382929,18.91,2011
SZ300296,0.197538461538,0.0,0.0404929577465,11.9012069695,11.168,2.09795845272,23.43,2012
SZ000811,0.203548085901,0.0,0.0108695652174,3.58203263651,3.62233333333,2.03736081715,7.38,2000
SH600696,0.220865704772,0.0,0.0182481751825,0.866667377486,1.88166666667,2.94951284322,5.55,2000
SH601636,0.222772277228,0.0,0.0764430577223,1.11868700071,3.126,2.06653870761,6.46,2011
SZ000070,0.528384279476,0.0,0.0198675496689,0.657424814984,3.06466666667,2.99869480096,9.19,2000
SZ002401,0.22027534418,0.00864197530864,0.029387755102,1.64276916079,7.466,1.66622019823,12.44,2010
SZ002729,0.222058552753,0.0,0.0527711482365,2.52147949127,32.3413333333,1.19351912929,38.6,2014
SH603628,0.200598802395,0.0,0.0878734622144,1.5197537722,10.8113333333,1.09977184436,11.89,2017
SH600759,0.274074074074,0.0,0.0731707317073,0.456783536199,1.10066666667,3.52513628104,3.88,2000
SZ000502,0.223076923077,0.0,0.0291153415454,0.72275019254,3.236,2.83065512979,9.16,2000
SH601106,0.222,0.0,0.00831024930748,0.481097662238,1.903,1.89700472937,3.61,2010
SH601155,0.492760180995,0.00609756097561,0.0470914127424,1.67179754313,9.10166666667,4.0311298297,36.69,2015
SH600694,0.221693121693,0.0,0.0127118644068,9.92688171149,6.63066666667,5.38105771164,35.68,2000
SZ002432,0.218414322251,0.0,0.0314606741573,0.945826658203,6.69233333333,1.34332818648,8.99,2010
SZ300105,0.222873900293,0.0,0.0284629981025,0.362018923168,5.099,1.05118650716,5.36,2010
SZ300151,0.22194092827,0.0,0.0367346938776,1.3928578983,6.405,1.15534738486,7.4,2010
SZ002791,0.140821101893,0.0,0.116637063351,0.858646344721,16.801,1.05707993572,17.76,2016
SZ300476,0.222116603295,0.0,0.061387354205,3.38968154764,20.8923333333,0.806515946839,16.85,2015
SH600256,0.186970338983,0.0,0.0313253012048,5.37054440534,3.57166666667,1.17312179188,4.19,2000
SH600139,0.215568862275,0.0,0.0433333333333,1.44635173102,3.09333333333,1.98168103448,6.13,2000
SZ300359,0.222222222222,0.0,0.0437636761488,1.79160216887,8.96033333333,1.04460399539,9.36,2014
SZ002400,0.22190062711,0.0,0.0411764705882,2.0731174072,4.986,1.02888086643,5.13,2010
SZ002011,0.201144726083,0.0,0.0283687943262,2.95248638952,5.675,1.24757709251,7.08,2004
SH600006,0.21247113164,0.0,0.0247619047619,2.67424440436,2.53666666667,2.08935611038,5.3,2000
SH603031,0.205547367011,0.0,0.0246858168761,1.39850472478,22.113,1.02699769366,22.71,2016
SZ300023,1.06642066421,0.0,0.042576419214,1.01276830729,7.823,1.20541991563,9.43,2009
SH600346,0.212328767123,0.0,0.0428380187416,4.56947898873,3.375,4.49481481481,15.17,2001
SZ300322,0.22202166065,0.0,0.0571131879543,3.11822006587,8.858,1.08828177918,9.64,2012
SZ000925,0.293316831683,0.0,0.0221276595745,0.961520929892,3.944,2.99442190669,11.81,2000
SZ300566,0.19966536531,0.0,0.0256696428571,1.9078862015,28.654,0.959028407901,27.48,2016
SH600186,0.220257234727,0.0,0.0336134453782,0.333268333231,1.82133333333,1.34516837482,2.45,2000
SZ002209,0.221525600836,0.0,0.025,0.667746112104,5.234,1.77493312954,9.29,2008
SZ300350,0.222207991803,0.0,0.0392953929539,1.76953140284,7.02033333333,1.07829637719,7.57,2012
SZ002388,0.221503637833,0.0,0.0294117647059,0.530651736828,6.29066666667,1.2749046206,8.02,2010
SH601015,0.222943722944,0.0,0.029484029484,1.45801137654,6.67466666667,1.22702756692,8.19,2014
SZ300402,0.213473315836,0.0,0.0411089866157,1.65573734875,9.70233333333,1.10798089807,10.75,2014
SZ300168,0.222194575765,0.0,0.0509069631363,5.91094455912,12.6123333333,1.41052409018,17.79,2011
SZ002006,0.3425,0.0,0.0123076923077,3.17262217867,4.90766666667,1.3244583305,6.5,2004
SZ002554,0.204864359214,0.0,0.0195599022005,0.917707724705,4.10266666667,1.00909977251,4.14,2011
SZ300043,0.217990275527,0.0,0.0342342342342,2.47504807229,5.47666666667,1.03530127815,5.67,2010
SZ000819,0.221970554926,0.0,0.0292338709677,1.40356503672,4.13066666667,2.42091672046,10.0,2000
SZ002771,0.222297988408,0.0,0.0477707006369,1.77120604594,15.166,1.06290386391,16.12,2015
SH600301,0.213855421687,0.0,0.0213414634146,0.91737308175,3.026,2.21083939194,6.69,2000
SH600680,0.221923335575,0.0,0.0440729483283,0.862737014278,4.166,1.59625540086,6.65,2000
SH603516,0.222271517303,0.0,0.051530414568,1.90089928064,47.6555555556,1.12809512707,53.76,2018
SZ002839,0.204320987654,0.0,0.0361305361305,1.39594667812,9.163,0.956018771145,8.76,2017
SZ300125,0.216150870406,0.0,0.0372340425532,0.664068072302,9.91733333333,2.55613068029,25.35,2010
SZ002528,0.204339963834,0.0,0.0297239915074,0.569840662005,4.60733333333,1.05266965707,4.85,2010
SH600797,0.222760290557,0.0,0.0262295081967,4.72916072115,2.453,4.99796167958,12.26,2000
SH600273,0.208178438662,0.0,0.0351473922902,1.9438483242,2.24966666667,4.04948881316,9.11,2003
SZ002733,0.217273954116,0.0,0.0290429042904,1.81192967286,13.1743333333,1.15527667434,15.22,2014
SH600358,0.212121212121,0.0,0.0542635658915,0.637159176561,1.94566666667,3.47952715436,6.77,2000
SZ300084,0.214541120381,0.0,0.0157232704403,0.739183829393,6.209,1.03559349332,6.43,2010
SZ002270,0.222222222222,0.0,0.016111707841,1.07751730815,5.31,1.76459510358,9.37,2008
SZ002217,0.210526315789,0.0,0.0239520958084,1.95527530431,3.92166666667,2.57288567786,10.09,2008
SZ300517,0.172583287821,0.0,0.0365350618739,1.20464217794,15.9783333333,1.09210389069,17.45,2016
SZ000639,0.222797927461,0.0,0.0174129353234,6.06050148953,5.99966666667,2.70848380466,16.25,2000
SZ002546,0.206003752345,0.0,0.0442477876106,0.927877120915,4.48,1.04910714286,4.7,2011
SZ300577,0.2,0.0,0.0217592592593,4.1826168184,45.3226666667,1.44541362674,65.51,2016
SH603208,0.146475587402,0.0,0.0313315926893,1.08890760567,37.104,1.03789348857,38.51,2017
